net1,net2,top,dyn
1411,1411,0.0,0.0
1411,1412,0.0,2.0
1411,1471,1.0,2.8284271247461903
1411,1472,1.0,2.8284271247461903
1411,1401,0.0,2.0
1411,1402,0.0,2.0
1411,1321,1.0,1.4142135623730951
1411,1361,1.4142135623730951,2.449489742783178
1411,1381,1.0,2.0
1411,1382,1.0,2.8284271247461903
1411,1391,1.0,1.4142135623730951
1411,1311,1.0,2.449489742783178
1411,1371,1.0,2.8284271247461903
1411,1372,1.0,2.8284271247461903
1411,1301,1.4142135623730951,1.4142135623730951
1411,1501,0.0,2.0
1411,1502,0.0,2.0
1411,1121,1.4142135623730951,2.449489742783178
1411,1141,1.0,2.0
1411,1142,1.0,2.8284271247461903
1411,1131,1.0,2.8284271247461903
1411,1132,1.0,2.8284271247461903
1411,1181,1.7320508075688772,3.7416573867739413
1411,1191,1.4142135623730951,3.7416573867739413
1411,1192,1.4142135623730951,3.4641016151377544
1411,1193,1.4142135623730951,3.4641016151377544
1411,1194,1.4142135623730951,4.0
1411,1195,1.4142135623730951,4.0
1411,1196,1.4142135623730951,4.0
1411,1111,1.4142135623730951,2.8284271247461903
1411,1112,1.4142135623730951,3.4641016151377544
1411,1101,1.4142135623730951,3.4641016151377544
1411,1102,1.4142135623730951,3.4641016151377544
1411,1021,1.7320508075688772,3.1622776601683795
1411,1041,1.4142135623730951,3.1622776601683795
1411,1031,1.7320508075688772,2.449489742783178
1411,1051,1.4142135623730951,2.449489742783178
1411,1091,1.7320508075688772,3.1622776601683795
1411,1011,1.7320508075688772,3.7416573867739413
1411,1001,2.0,3.1622776601683795
1411,2241,1.4142135623730951,5.0990195135927845
1411,2251,1.0,5.0990195135927845
1411,2252,1.0,4.898979485566356
1411,2253,1.0,4.898979485566356
1411,2254,1.0,5.291502622129181
1411,2255,1.0,5.291502622129181
1411,2256,1.0,5.291502622129181
1411,2261,1.0,4.898979485566356
1411,2262,1.0,4.898979485566356
1411,2281,1.4142135623730951,4.242640687119285
1411,2291,1.4142135623730951,3.7416573867739413
1411,2271,1.7320508075688772,3.7416573867739413
1411,2201,1.4142135623730951,4.47213595499958
1411,2202,1.4142135623730951,4.47213595499958
1411,2421,1.0,4.242640687119285
1411,2441,0.0,4.0
1411,2442,0.0,4.47213595499958
1411,2431,0.0,4.47213595499958
1411,2432,0.0,4.47213595499958
1411,2451,1.4142135623730951,4.242640687119285
1411,2461,1.0,4.0
1411,2462,1.0,4.47213595499958
1411,2471,1.0,4.0
1411,2472,1.0,4.0
1411,2341,1.0,4.69041575982343
1411,2331,1.4142135623730951,4.242640687119285
1411,2351,1.0,4.242640687119285
1411,2361,1.4142135623730951,3.7416573867739413
1411,2381,1.0,3.4641016151377544
1411,2382,1.0,4.0
1411,2371,1.0,4.0
1411,2372,1.0,4.0
1411,2521,0.0,4.47213595499958
1411,2522,0.0,4.898979485566356
1411,2531,0.0,4.47213595499958
1411,2532,0.0,4.47213595499958
1411,2511,1.0,4.69041575982343
1411,2151,1.4142135623730951,4.69041575982343
1411,2161,1.0,4.898979485566356
1411,2162,1.0,4.898979485566356
1411,2181,1.7320508075688772,4.69041575982343
1411,2191,1.4142135623730951,4.69041575982343
1411,2192,1.4142135623730951,4.47213595499958
1411,2193,1.4142135623730951,4.47213595499958
1411,2194,1.4142135623730951,4.898979485566356
1411,2195,1.4142135623730951,4.898979485566356
1411,2196,1.4142135623730951,4.898979485566356
1411,2111,1.4142135623730951,4.0
1411,2112,1.4142135623730951,4.47213595499958
1411,2171,1.0,4.47213595499958
1411,2172,1.0,4.898979485566356
1411,2101,1.4142135623730951,4.47213595499958
1411,2102,1.4142135623730951,4.47213595499958
1411,2021,1.7320508075688772,4.242640687119285
1411,2061,1.7320508075688772,4.69041575982343
1411,2081,1.4142135623730951,4.69041575982343
1411,2091,1.7320508075688772,4.242640687119285
1411,2011,1.7320508075688772,4.69041575982343
1411,2071,1.4142135623730951,5.0990195135927845
1411,2001,2.0,4.242640687119285
1411,3241,1.4142135623730951,5.0990195135927845
1411,3251,1.0,4.898979485566356
1411,3252,1.0,5.291502622129181
1411,3261,1.0,4.898979485566356
1411,3262,1.0,4.898979485566356
1411,3281,1.4142135623730951,4.242640687119285
1411,3291,1.4142135623730951,3.7416573867739413
1411,3271,1.7320508075688772,3.7416573867739413
1411,3201,1.4142135623730951,4.47213595499958
1411,3202,1.4142135623730951,4.47213595499958
1411,3421,1.0,4.242640687119285
1411,3441,0.0,4.0
1411,3442,0.0,4.47213595499958
1411,3431,0.0,4.47213595499958
1411,3432,0.0,4.47213595499958
1411,3451,1.4142135623730951,4.242640687119285
1411,3461,1.0,4.0
1411,3462,1.0,4.47213595499958
1411,3471,1.0,4.0
1411,3472,1.0,4.242640687119285
1411,3473,1.0,4.0
1411,3474,1.0,4.0
1411,3475,1.0,4.47213595499958
1411,3476,1.0,4.0
1411,3341,1.0,4.69041575982343
1411,3331,1.4142135623730951,4.242640687119285
1411,3351,1.0,4.242640687119285
1411,3361,1.4142135623730951,3.7416573867739413
1411,3381,1.0,3.4641016151377544
1411,3382,1.0,4.0
1411,3371,1.0,4.0
1411,3372,1.0,4.0
1411,3521,0.0,4.47213595499958
1411,3522,0.0,4.898979485566356
1411,3531,0.0,4.47213595499958
1411,3532,0.0,4.69041575982343
1411,3533,0.0,4.47213595499958
1411,3534,0.0,4.47213595499958
1411,3535,0.0,4.898979485566356
1411,3536,0.0,4.47213595499958
1411,3511,1.0,4.69041575982343
1411,3151,1.4142135623730951,4.69041575982343
1411,3161,1.0,4.898979485566356
1411,3162,1.0,4.898979485566356
1411,3163,1.0,4.898979485566356
1411,3164,1.0,5.0990195135927845
1411,3165,1.0,4.898979485566356
1411,3166,1.0,5.291502622129181
1411,3181,1.7320508075688772,4.69041575982343
1411,3191,1.4142135623730951,4.47213595499958
1411,3192,1.4142135623730951,4.898979485566356
1411,3111,1.4142135623730951,4.0
1411,3112,1.4142135623730951,4.47213595499958
1411,3171,1.0,4.47213595499958
1411,3172,1.0,4.898979485566356
1411,3101,1.4142135623730951,4.47213595499958
1411,3102,1.4142135623730951,4.47213595499958
1411,3103,1.4142135623730951,4.47213595499958
1411,3104,1.4142135623730951,4.69041575982343
1411,3105,1.4142135623730951,4.47213595499958
1411,3106,1.4142135623730951,4.898979485566356
1411,3021,1.7320508075688772,4.242640687119285
1411,3061,1.7320508075688772,4.69041575982343
1411,3081,1.4142135623730951,4.69041575982343
1411,3091,1.7320508075688772,4.242640687119285
1411,3011,1.7320508075688772,4.69041575982343
1411,3071,1.4142135623730951,5.0990195135927845
1411,3001,2.0,4.242640687119285
1411,4221,1.0,4.898979485566356
1411,4222,1.0,5.291502622129181
1411,4231,1.0,4.898979485566356
1411,4232,1.0,4.898979485566356
1411,4281,1.4142135623730951,5.0990195135927845
1411,4291,1.4142135623730951,4.69041575982343
1411,4211,1.4142135623730951,5.0990195135927845
1411,4271,1.7320508075688772,4.69041575982343
1411,4201,1.4142135623730951,5.291502622129181
1411,4202,1.4142135623730951,5.291502622129181
1411,4451,1.4142135623730951,5.0990195135927845
1411,4461,1.0,4.898979485566356
1411,4462,1.0,5.291502622129181
1411,4481,1.0,4.69041575982343
1411,4491,0.0,4.47213595499958
1411,4492,0.0,4.898979485566356
1411,4411,0.0,4.0
1411,4412,0.0,4.47213595499958
1411,4471,1.0,4.898979485566356
1411,4472,1.0,5.0990195135927845
1411,4473,1.0,4.898979485566356
1411,4474,1.0,4.898979485566356
1411,4475,1.0,5.291502622129181
1411,4476,1.0,4.898979485566356
1411,4401,0.0,4.47213595499958
1411,4402,0.0,4.47213595499958
1411,4321,1.0,4.242640687119285
1411,4361,1.4142135623730951,4.69041575982343
1411,4381,1.0,4.47213595499958
1411,4382,1.0,4.898979485566356
1411,4391,1.0,4.242640687119285
1411,4311,1.0,4.69041575982343
1411,4371,1.0,4.898979485566356
1411,4372,1.0,4.898979485566356
1411,4301,1.4142135623730951,4.242640687119285
1411,4501,0.0,4.47213595499958
1411,4502,0.0,4.69041575982343
1411,4503,0.0,4.47213595499958
1411,4504,0.0,4.47213595499958
1411,4505,0.0,4.898979485566356
1411,4506,0.0,4.47213595499958
1411,4121,1.4142135623730951,4.69041575982343
1411,4141,1.0,4.47213595499958
1411,4142,1.0,4.898979485566356
1411,4131,1.0,4.898979485566356
1411,4132,1.0,4.898979485566356
1411,4133,1.0,4.898979485566356
1411,4134,1.0,5.0990195135927845
1411,4135,1.0,4.898979485566356
1411,4136,1.0,5.291502622129181
1411,4181,1.7320508075688772,5.477225575051661
1411,4191,1.4142135623730951,5.291502622129181
1411,4192,1.4142135623730951,5.656854249492381
1411,4111,1.4142135623730951,4.898979485566356
1411,4112,1.4142135623730951,5.291502622129181
1411,4101,1.4142135623730951,5.291502622129181
1411,4102,1.4142135623730951,5.291502622129181
1411,4103,1.4142135623730951,5.291502622129181
1411,4104,1.4142135623730951,5.477225575051661
1411,4105,1.4142135623730951,5.291502622129181
1411,4106,1.4142135623730951,5.656854249492381
1411,4021,1.7320508075688772,5.0990195135927845
1411,4041,1.4142135623730951,5.0990195135927845
1411,4031,1.7320508075688772,4.69041575982343
1411,4051,1.4142135623730951,4.69041575982343
1411,4091,1.7320508075688772,5.0990195135927845
1411,4011,1.7320508075688772,5.477225575051661
1411,4001,2.0,5.0990195135927845
1412,1221,1.0,3.7416573867739413
1412,1222,1.0,3.4641016151377544
1412,1223,1.0,3.4641016151377544
1412,1224,1.0,3.4641016151377544
1412,1225,1.0,3.4641016151377544
1412,1226,1.0,2.8284271247461903
1412,1231,1.0,2.8284271247461903
1412,1232,1.0,2.8284271247461903
1412,1281,1.4142135623730951,3.1622776601683795
1412,1291,1.4142135623730951,2.449489742783178
1412,1211,1.4142135623730951,3.1622776601683795
1412,1271,1.7320508075688772,3.1622776601683795
1412,1201,1.4142135623730951,3.4641016151377544
1412,1202,1.4142135623730951,3.4641016151377544
1412,1451,1.4142135623730951,3.1622776601683795
1412,1461,1.0,3.4641016151377544
1412,1462,1.0,2.8284271247461903
1412,1481,1.0,2.449489742783178
1412,1491,0.0,2.8284271247461903
1412,1492,0.0,2.0
1412,1411,0.0,2.0
1412,1412,0.0,0.0
1412,1471,1.0,2.8284271247461903
1412,1472,1.0,2.8284271247461903
1412,1401,0.0,2.0
1412,1402,0.0,2.0
1412,1321,1.0,1.4142135623730951
1412,1361,1.4142135623730951,2.449489742783178
1412,1381,1.0,2.8284271247461903
1412,1382,1.0,2.0
1412,1391,1.0,1.4142135623730951
1412,1311,1.0,2.449489742783178
1412,1371,1.0,2.8284271247461903
1412,1372,1.0,2.8284271247461903
1412,1301,1.4142135623730951,2.449489742783178
1412,1501,0.0,2.0
1412,1502,0.0,2.0
1412,1121,1.4142135623730951,2.449489742783178
1412,1141,1.0,2.8284271247461903
1412,1142,1.0,2.0
1412,1131,1.0,2.8284271247461903
1412,1132,1.0,2.8284271247461903
1412,1181,1.7320508075688772,3.7416573867739413
1412,1191,1.4142135623730951,4.242640687119285
1412,1192,1.4142135623730951,4.0
1412,1193,1.4142135623730951,4.0
1412,1194,1.4142135623730951,4.0
1412,1195,1.4142135623730951,4.0
1412,1196,1.4142135623730951,3.4641016151377544
1412,1111,1.4142135623730951,3.4641016151377544
1412,1112,1.4142135623730951,2.8284271247461903
1412,1101,1.4142135623730951,3.4641016151377544
1412,1102,1.4142135623730951,3.4641016151377544
1412,1021,1.7320508075688772,3.1622776601683795
1412,1041,1.4142135623730951,3.1622776601683795
1412,1031,1.7320508075688772,3.1622776601683795
1412,1051,1.4142135623730951,2.449489742783178
1412,1091,1.7320508075688772,3.1622776601683795
1412,1011,1.7320508075688772,3.7416573867739413
1412,1001,2.0,3.7416573867739413
1412,2241,1.4142135623730951,5.0990195135927845
1412,2251,1.0,5.477225575051661
1412,2252,1.0,5.291502622129181
1412,2253,1.0,5.291502622129181
1412,2254,1.0,5.291502622129181
1412,2255,1.0,5.291502622129181
1412,2256,1.0,4.898979485566356
1412,2261,1.0,4.898979485566356
1412,2262,1.0,4.898979485566356
1412,2281,1.4142135623730951,4.242640687119285
1412,2291,1.4142135623730951,3.7416573867739413
1412,2271,1.7320508075688772,4.242640687119285
1412,2201,1.4142135623730951,4.47213595499958
1412,2202,1.4142135623730951,4.47213595499958
1412,2421,1.0,4.242640687119285
1412,2441,0.0,4.47213595499958
1412,2442,0.0,4.0
1412,2431,0.0,4.47213595499958
1412,2432,0.0,4.47213595499958
1412,2451,1.4142135623730951,4.242640687119285
1412,2461,1.0,4.47213595499958
1412,2462,1.0,4.0
1412,2471,1.0,4.0
1412,2472,1.0,4.0
1412,2341,1.0,4.69041575982343
1412,2331,1.4142135623730951,4.69041575982343
1412,2351,1.0,4.242640687119285
1412,2361,1.4142135623730951,3.7416573867739413
1412,2381,1.0,4.0
1412,2382,1.0,3.4641016151377544
1412,2371,1.0,4.0
1412,2372,1.0,4.0
1412,2521,0.0,4.898979485566356
1412,2522,0.0,4.47213595499958
1412,2531,0.0,4.47213595499958
1412,2532,0.0,4.47213595499958
1412,2511,1.0,4.69041575982343
1412,2151,1.4142135623730951,4.69041575982343
1412,2161,1.0,4.898979485566356
1412,2162,1.0,4.898979485566356
1412,2181,1.7320508075688772,4.69041575982343
1412,2191,1.4142135623730951,5.0990195135927845
1412,2192,1.4142135623730951,4.898979485566356
1412,2193,1.4142135623730951,4.898979485566356
1412,2194,1.4142135623730951,4.898979485566356
1412,2195,1.4142135623730951,4.898979485566356
1412,2196,1.4142135623730951,4.47213595499958
1412,2111,1.4142135623730951,4.47213595499958
1412,2112,1.4142135623730951,4.0
1412,2171,1.0,4.898979485566356
1412,2172,1.0,4.47213595499958
1412,2101,1.4142135623730951,4.47213595499958
1412,2102,1.4142135623730951,4.47213595499958
1412,2021,1.7320508075688772,4.242640687119285
1412,2061,1.7320508075688772,5.0990195135927845
1412,2081,1.4142135623730951,4.69041575982343
1412,2091,1.7320508075688772,4.242640687119285
1412,2011,1.7320508075688772,4.69041575982343
1412,2071,1.4142135623730951,5.0990195135927845
1412,2001,2.0,4.69041575982343
1412,3241,1.4142135623730951,5.0990195135927845
1412,3251,1.0,5.291502622129181
1412,3252,1.0,4.898979485566356
1412,3261,1.0,4.898979485566356
1412,3262,1.0,4.898979485566356
1412,3281,1.4142135623730951,4.242640687119285
1412,3291,1.4142135623730951,3.7416573867739413
1412,3271,1.7320508075688772,4.242640687119285
1412,3201,1.4142135623730951,4.47213595499958
1412,3202,1.4142135623730951,4.47213595499958
1412,3421,1.0,4.242640687119285
1412,3441,0.0,4.47213595499958
1412,3442,0.0,4.0
1412,3431,0.0,4.47213595499958
1412,3432,0.0,4.47213595499958
1412,3451,1.4142135623730951,4.242640687119285
1412,3461,1.0,4.47213595499958
1412,3462,1.0,4.0
1412,3471,1.0,4.47213595499958
1412,3472,1.0,4.242640687119285
1412,3473,1.0,4.0
1412,3474,1.0,4.0
1412,3475,1.0,4.47213595499958
1412,3476,1.0,4.0
1412,3341,1.0,4.69041575982343
1412,3331,1.4142135623730951,4.69041575982343
1412,3351,1.0,4.242640687119285
1412,3361,1.4142135623730951,3.7416573867739413
1412,3381,1.0,4.0
1412,3382,1.0,3.4641016151377544
1412,3371,1.0,4.0
1412,3372,1.0,4.0
1412,3521,0.0,4.898979485566356
1412,3522,0.0,4.47213595499958
1412,3531,0.0,4.898979485566356
1412,3532,0.0,4.69041575982343
1412,3533,0.0,4.47213595499958
1412,3534,0.0,4.47213595499958
1412,3535,0.0,4.898979485566356
1412,3536,0.0,4.47213595499958
1412,3511,1.0,4.69041575982343
1412,3151,1.4142135623730951,4.69041575982343
1412,3161,1.0,4.898979485566356
1412,3162,1.0,4.898979485566356
1412,3163,1.0,5.291502622129181
1412,3164,1.0,5.0990195135927845
1412,3165,1.0,4.898979485566356
1412,3166,1.0,5.291502622129181
1412,3181,1.7320508075688772,4.69041575982343
1412,3191,1.4142135623730951,4.898979485566356
1412,3192,1.4142135623730951,4.47213595499958
1412,3111,1.4142135623730951,4.47213595499958
1412,3112,1.4142135623730951,4.0
1412,3171,1.0,4.898979485566356
1412,3172,1.0,4.47213595499958
1412,3101,1.4142135623730951,4.47213595499958
1412,3102,1.4142135623730951,4.47213595499958
1412,3103,1.4142135623730951,4.898979485566356
1412,3104,1.4142135623730951,4.69041575982343
1412,3105,1.4142135623730951,4.47213595499958
1412,3106,1.4142135623730951,4.898979485566356
1412,3021,1.7320508075688772,4.242640687119285
1412,3061,1.7320508075688772,5.0990195135927845
1412,3081,1.4142135623730951,4.69041575982343
1412,3091,1.7320508075688772,4.242640687119285
1412,3011,1.7320508075688772,4.69041575982343
1412,3071,1.4142135623730951,5.0990195135927845
1412,3001,2.0,4.69041575982343
1412,4221,1.0,5.291502622129181
1412,4222,1.0,4.898979485566356
1412,4231,1.0,4.898979485566356
1412,4232,1.0,4.898979485566356
1412,4281,1.4142135623730951,5.0990195135927845
1412,4291,1.4142135623730951,4.69041575982343
1412,4211,1.4142135623730951,5.0990195135927845
1412,4271,1.7320508075688772,5.0990195135927845
1412,4201,1.4142135623730951,5.291502622129181
1412,4202,1.4142135623730951,5.291502622129181
1412,4451,1.4142135623730951,5.0990195135927845
1412,4461,1.0,5.291502622129181
1412,4462,1.0,4.898979485566356
1412,4481,1.0,4.69041575982343
1412,4491,0.0,4.898979485566356
1412,4492,0.0,4.47213595499958
1412,4411,0.0,4.47213595499958
1412,4412,0.0,4.0
1412,4471,1.0,5.291502622129181
1412,4472,1.0,5.0990195135927845
1412,4473,1.0,4.898979485566356
1412,4474,1.0,4.898979485566356
1412,4475,1.0,5.291502622129181
1412,4476,1.0,4.898979485566356
1412,4401,0.0,4.47213595499958
1412,4402,0.0,4.47213595499958
1412,4321,1.0,4.242640687119285
1412,4361,1.4142135623730951,4.69041575982343
1412,4381,1.0,4.898979485566356
1412,4382,1.0,4.47213595499958
1412,4391,1.0,4.242640687119285
1412,4311,1.0,4.69041575982343
1412,4371,1.0,4.898979485566356
1412,4372,1.0,4.898979485566356
1412,4301,1.4142135623730951,4.69041575982343
1412,4501,0.0,4.898979485566356
1412,4502,0.0,4.69041575982343
1412,4503,0.0,4.47213595499958
1412,4504,0.0,4.47213595499958
1412,4505,0.0,4.898979485566356
1412,4506,0.0,4.47213595499958
1412,4121,1.4142135623730951,4.69041575982343
1412,4141,1.0,4.898979485566356
1412,4142,1.0,4.47213595499958
1412,4131,1.0,4.898979485566356
1412,4132,1.0,4.898979485566356
1412,4133,1.0,5.291502622129181
1412,4134,1.0,5.0990195135927845
1412,4135,1.0,4.898979485566356
1412,4136,1.0,5.291502622129181
1412,4181,1.7320508075688772,5.477225575051661
1412,4191,1.4142135623730951,5.656854249492381
1412,4192,1.4142135623730951,5.291502622129181
1412,4111,1.4142135623730951,5.291502622129181
1412,4112,1.4142135623730951,4.898979485566356
1412,4101,1.4142135623730951,5.291502622129181
1412,4102,1.4142135623730951,5.291502622129181
1412,4103,1.4142135623730951,5.656854249492381
1412,4104,1.4142135623730951,5.477225575051661
1412,4105,1.4142135623730951,5.291502622129181
1412,4106,1.4142135623730951,5.656854249492381
1412,4021,1.7320508075688772,5.0990195135927845
1412,4041,1.4142135623730951,5.0990195135927845
1412,4031,1.7320508075688772,5.0990195135927845
1412,4051,1.4142135623730951,4.69041575982343
1412,4091,1.7320508075688772,5.0990195135927845
1412,4011,1.7320508075688772,5.477225575051661
1412,4001,2.0,5.477225575051661
1471,1221,1.4142135623730951,3.7416573867739413
1471,1222,1.4142135623730951,3.4641016151377544
1471,1223,1.4142135623730951,3.4641016151377544
1471,1224,1.4142135623730951,4.0
1471,1225,1.4142135623730951,3.4641016151377544
1471,1226,1.4142135623730951,3.4641016151377544
1471,1231,1.4142135623730951,2.8284271247461903
1471,1232,1.4142135623730951,3.4641016151377544
1471,1281,1.0,2.449489742783178
1471,1291,1.0,1.4142135623730951
1471,1211,1.7320508075688772,3.1622776601683795
1471,1271,1.4142135623730951,1.4142135623730951
1471,1201,1.0,2.0
1471,1202,1.0,2.8284271247461903
1471,1451,1.0,1.4142135623730951
1471,1461,0.0,2.0
1471,1462,0.0,2.0
1471,1481,1.4142135623730951,2.449489742783178
1471,1491,1.0,2.8284271247461903
1471,1492,1.0,2.8284271247461903
1471,1411,1.0,2.8284271247461903
1471,1412,1.0,2.8284271247461903
1471,1471,0.0,0.0
1471,1472,0.0,2.0
1471,1401,1.0,3.4641016151377544
1471,1402,1.0,2.8284271247461903
1471,1321,1.4142135623730951,2.449489742783178
1471,1361,1.0,2.449489742783178
1471,1381,0.0,2.0
1471,1382,0.0,2.0
1471,1391,1.4142135623730951,3.1622776601683795
1471,1311,1.4142135623730951,3.1622776601683795
1471,1371,0.0,2.8284271247461903
1471,1372,0.0,2.0
1471,1301,1.7320508075688772,2.449489742783178
1471,1501,1.0,2.0
1471,1502,1.0,2.8284271247461903
1471,1121,1.7320508075688772,3.7416573867739413
1471,1141,1.4142135623730951,3.4641016151377544
1471,1142,1.4142135623730951,3.4641016151377544
1471,1131,1.4142135623730951,4.0
1471,1132,1.4142135623730951,3.4641016151377544
1471,1181,1.4142135623730951,2.449489742783178
1471,1191,1.0,3.1622776601683795
1471,1192,1.0,2.8284271247461903
1471,1193,1.0,2.8284271247461903
1471,1194,1.0,3.4641016151377544
1471,1195,1.0,2.8284271247461903
1471,1196,1.0,2.8284271247461903
1471,1111,1.0,2.8284271247461903
1471,1112,1.0,2.8284271247461903
1471,1101,1.0,3.4641016151377544
1471,1102,1.0,2.8284271247461903
1471,1021,1.4142135623730951,2.449489742783178
1471,1041,1.7320508075688772,3.7416573867739413
1471,1031,2.0,3.1622776601683795
1471,1051,1.7320508075688772,3.1622776601683795
1471,1091,1.4142135623730951,3.1622776601683795
1471,1011,1.4142135623730951,3.1622776601683795
1471,1001,1.7320508075688772,2.449489742783178
1471,2241,1.7320508075688772,4.242640687119285
1471,2251,1.4142135623730951,4.69041575982343
1471,2252,1.4142135623730951,4.47213595499958
1471,2253,1.4142135623730951,4.47213595499958
1471,2254,1.4142135623730951,4.898979485566356
1471,2255,1.4142135623730951,4.47213595499958
1471,2256,1.4142135623730951,4.47213595499958
1471,2261,1.4142135623730951,4.0
1471,2262,1.4142135623730951,4.47213595499958
1471,2281,1.0,4.69041575982343
1471,2291,1.0,4.242640687119285
1471,2271,1.4142135623730951,4.242640687119285
1471,2201,1.0,4.47213595499958
1471,2202,1.0,4.898979485566356
1471,2421,1.4142135623730951,4.242640687119285
1471,2441,1.0,4.0
1471,2442,1.0,4.0
1471,2431,1.0,4.47213595499958
1471,2432,1.0,4.0
1471,2451,1.0,4.242640687119285
1471,2461,0.0,4.47213595499958
1471,2462,0.0,4.47213595499958
1471,2471,0.0,4.0
1471,2472,0.0,4.47213595499958
1471,2341,1.4142135623730951,4.242640687119285
1471,2331,1.7320508075688772,3.7416573867739413
1471,2351,1.4142135623730951,3.7416573867739413
1471,2361,1.0,4.69041575982343
1471,2381,0.0,4.47213595499958
1471,2382,0.0,4.47213595499958
1471,2371,0.0,4.898979485566356
1471,2372,0.0,4.47213595499958
1471,2521,1.0,4.0
1471,2522,1.0,4.0
1471,2531,1.0,3.4641016151377544
1471,2532,1.0,4.0
1471,2511,1.4142135623730951,3.7416573867739413
1471,2151,1.7320508075688772,4.69041575982343
1471,2161,1.4142135623730951,4.898979485566356
1471,2162,1.4142135623730951,4.47213595499958
1471,2181,1.4142135623730951,4.69041575982343
1471,2191,1.0,5.0990195135927845
1471,2192,1.0,4.898979485566356
1471,2193,1.0,4.898979485566356
1471,2194,1.0,5.291502622129181
1471,2195,1.0,4.898979485566356
1471,2196,1.0,4.898979485566356
1471,2111,1.0,4.898979485566356
1471,2112,1.0,4.898979485566356
1471,2171,1.4142135623730951,4.47213595499958
1471,2172,1.4142135623730951,4.47213595499958
1471,2101,1.0,5.291502622129181
1471,2102,1.0,4.898979485566356
1471,2021,1.4142135623730951,4.69041575982343
1471,2061,2.0,4.242640687119285
1471,2081,1.7320508075688772,4.242640687119285
1471,2091,1.4142135623730951,5.0990195135927845
1471,2011,1.4142135623730951,5.0990195135927845
1471,2071,1.7320508075688772,4.69041575982343
1471,2001,1.7320508075688772,4.69041575982343
1471,3241,1.7320508075688772,4.242640687119285
1471,3251,1.4142135623730951,4.47213595499958
1471,3252,1.4142135623730951,4.47213595499958
1471,3261,1.4142135623730951,4.0
1471,3262,1.4142135623730951,4.47213595499958
1471,3281,1.0,3.7416573867739413
1471,3291,1.0,3.1622776601683795
1471,3271,1.4142135623730951,3.1622776601683795
1471,3201,1.0,3.4641016151377544
1471,3202,1.0,4.0
1471,3421,1.4142135623730951,4.242640687119285
1471,3441,1.0,4.0
1471,3442,1.0,4.0
1471,3431,1.0,4.47213595499958
1471,3432,1.0,4.0
1471,3451,1.0,3.1622776601683795
1471,3461,0.0,3.4641016151377544
1471,3462,0.0,3.4641016151377544
1471,3471,0.0,3.4641016151377544
1471,3472,0.0,3.1622776601683795
1471,3473,0.0,2.8284271247461903
1471,3474,0.0,3.4641016151377544
1471,3475,0.0,3.4641016151377544
1471,3476,0.0,3.4641016151377544
1471,3341,1.4142135623730951,4.242640687119285
1471,3331,1.7320508075688772,3.7416573867739413
1471,3351,1.4142135623730951,3.7416573867739413
1471,3361,1.0,3.7416573867739413
1471,3381,0.0,3.4641016151377544
1471,3382,0.0,3.4641016151377544
1471,3371,0.0,4.0
1471,3372,0.0,3.4641016151377544
1471,3521,1.0,4.0
1471,3522,1.0,4.0
1471,3531,1.0,4.0
1471,3532,1.0,3.7416573867739413
1471,3533,1.0,3.4641016151377544
1471,3534,1.0,4.0
1471,3535,1.0,4.0
1471,3536,1.0,4.0
1471,3511,1.4142135623730951,3.7416573867739413
1471,3151,1.7320508075688772,4.69041575982343
1471,3161,1.4142135623730951,4.898979485566356
1471,3162,1.4142135623730951,4.47213595499958
1471,3163,1.4142135623730951,4.47213595499958
1471,3164,1.4142135623730951,4.69041575982343
1471,3165,1.4142135623730951,4.898979485566356
1471,3166,1.4142135623730951,4.898979485566356
1471,3181,1.4142135623730951,3.7416573867739413
1471,3191,1.0,4.0
1471,3192,1.0,4.0
1471,3111,1.0,4.0
1471,3112,1.0,4.0
1471,3171,1.4142135623730951,4.47213595499958
1471,3172,1.4142135623730951,4.47213595499958
1471,3101,1.0,4.47213595499958
1471,3102,1.0,4.0
1471,3103,1.0,4.0
1471,3104,1.0,4.242640687119285
1471,3105,1.0,4.47213595499958
1471,3106,1.0,4.47213595499958
1471,3021,1.4142135623730951,3.7416573867739413
1471,3061,2.0,4.242640687119285
1471,3081,1.7320508075688772,4.242640687119285
1471,3091,1.4142135623730951,4.242640687119285
1471,3011,1.4142135623730951,4.242640687119285
1471,3071,1.7320508075688772,4.69041575982343
1471,3001,1.7320508075688772,3.7416573867739413
1471,4221,1.4142135623730951,5.291502622129181
1471,4222,1.4142135623730951,5.291502622129181
1471,4231,1.4142135623730951,4.898979485566356
1471,4232,1.4142135623730951,5.291502622129181
1471,4281,1.0,5.477225575051661
1471,4291,1.0,5.0990195135927845
1471,4211,1.7320508075688772,5.0990195135927845
1471,4271,1.4142135623730951,5.0990195135927845
1471,4201,1.0,5.291502622129181
1471,4202,1.0,5.656854249492381
1471,4451,1.0,5.0990195135927845
1471,4461,0.0,5.291502622129181
1471,4462,0.0,5.291502622129181
1471,4481,1.4142135623730951,4.69041575982343
1471,4491,1.0,4.898979485566356
1471,4492,1.0,4.898979485566356
1471,4411,1.0,4.898979485566356
1471,4412,1.0,4.898979485566356
1471,4471,0.0,5.291502622129181
1471,4472,0.0,5.0990195135927845
1471,4473,0.0,4.898979485566356
1471,4474,0.0,5.291502622129181
1471,4475,0.0,5.291502622129181
1471,4476,0.0,5.291502622129181
1471,4401,1.0,5.291502622129181
